Profile Name,Bill Number,Bill Name,Prediction Attempt,Personal Prediction,Real Result
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,10,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,11,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,12,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,13,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,14,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,15,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,16,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,17,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,18,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,19,Yea,Yea
Debbie Dingell_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,20,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,1,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,2,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,3,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,4,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,5,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,6,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,7,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,8,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,9,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,10,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,11,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,12,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,13,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,14,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,15,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,16,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,17,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,18,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,19,Yea,Yea
August Pfluger_profile.json,H.R. 4881 (117th),Old Pascua Community Land Acquisition Act,20,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",1,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",2,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",3,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",4,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",5,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",6,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",7,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",8,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",9,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",10,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",11,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",12,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",13,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",14,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",15,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",16,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",17,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",18,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",19,Yea,Yea
Brad Finstad_profile.json,H.R. 1437 (117th),"Further Continuing Appropriations and Extensions Act, 2023",20,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",1,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",2,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",3,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",4,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",5,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",6,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",7,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",8,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",9,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",10,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",11,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",12,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",13,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",14,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",15,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",16,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",17,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",18,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",19,Yea,Yea
Chris Deluzio_profile.json,H.R. 4366,"Consolidated Appropriations Act, 2024",20,Yea,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",1,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",2,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",3,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",4,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",5,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",6,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",7,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",8,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",9,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",10,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",11,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",12,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",13,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",14,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",15,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",16,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",17,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",18,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",19,Nay,Yea
Darren Soto_profile.json,H.R. 4665,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",20,Nay,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,1,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,2,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,3,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,4,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,5,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,6,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,7,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,8,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,9,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,10,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,11,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,12,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,13,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,14,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,15,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,16,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,17,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,18,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,19,Yea,Yea
Steve Womack_profile.json,H.R. 7454,Airport and Airway Extension Act of 2024,20,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,1,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,2,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,3,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,4,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,5,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,6,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,7,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,8,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,9,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,10,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,11,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,12,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,13,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,14,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,15,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,16,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,17,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,18,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,19,Yea,Yea
Elissa Slotkin_profile.json,H.R. 172 (117th),United States Anti-Doping Agency Reauthorization Act of 2021,20,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,1,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,2,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,3,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,4,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,5,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,6,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,7,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,8,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,9,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,10,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,11,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,12,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,13,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,14,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,15,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,16,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,17,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,18,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,19,Yea,Yea
Michael McCaul_profile.json,H.R. 1762 (117th),Protecting Indian Tribes from Scams Act,20,Yea,Yea
